epoch_no,drep_view,new_delegators,new_delegators_lag2
562,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,0
563,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,1,0
564,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,0
565,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,1
566,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,0
567,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,0
568,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,0
569,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,0
570,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,0
571,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,0
572,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,1,0
573,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,0
574,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,1,1
575,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,0
576,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,1
577,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,0
578,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,0,0
508,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,15,0
509,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
510,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,15
511,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
512,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,0
513,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,0
514,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,1
515,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,1
516,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
517,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
518,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
519,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
520,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
521,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
522,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,2,0
523,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
524,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,5,2
525,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
526,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,5
527,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
528,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,0
529,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
530,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,1
531,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
532,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
533,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
534,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
535,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
536,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
537,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,2,0
538,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,4,0
539,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,2
540,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,4
541,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,19,1
542,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,2,0
543,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,19
544,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,2
545,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,0
546,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,1
547,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,1
548,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
549,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,1
550,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
551,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
552,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
553,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,4,0
554,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,0
555,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,3,4
556,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,1
557,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,3
558,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
559,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,0
560,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
561,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,1
562,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
563,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
564,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
565,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,0
566,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,0
567,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,1
568,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,1
569,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,0
570,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,4,1
571,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,3,0
572,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,4
573,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,3
574,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,3,0
575,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,3,0
576,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,3
577,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,0,3
578,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,1,1
508,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
509,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
510,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
511,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
512,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
513,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
514,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
515,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
516,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
517,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
518,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
519,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
520,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
521,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
522,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
523,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
524,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
525,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
526,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
527,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
528,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
529,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
530,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
531,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
532,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
533,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
534,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
535,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
536,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
537,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
538,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
539,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
540,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
541,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
542,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
543,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
544,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
545,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
546,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
547,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
548,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
549,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
550,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
551,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
552,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
553,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
554,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
555,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
556,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
557,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
558,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
559,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
560,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
561,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
562,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
563,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
564,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
565,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
566,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
567,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
568,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
569,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
570,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
571,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
572,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
573,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
574,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,1,0
575,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
576,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,1
577,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
578,drep1at5p9m0yc9tu7aqhpgp0nvlzy9wnafq36mljprtjspfcjxgs6z3,0,0
508,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
509,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
510,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
511,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
512,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
513,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
514,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
515,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
516,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
517,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
518,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
519,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
520,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
521,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
522,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
523,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
524,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
525,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
526,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
527,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
528,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
529,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
530,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
531,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
532,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,3,0
533,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
534,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,3,3
535,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,1,0
536,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,1,3
537,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,1
538,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,1
539,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
540,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
541,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,2,0
542,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
543,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,2,2
544,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
545,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,1,2
546,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
547,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,1
548,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
549,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
550,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
551,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
552,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,1,0
553,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
554,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,1
555,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
556,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
557,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
558,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
559,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
560,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
561,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
562,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
563,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,1,0
564,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,1,0
565,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,1,1
566,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,1
567,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,1
568,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
569,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,1,0
570,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,2,0
571,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,1
572,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,2
573,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
574,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
575,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
576,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,1,0
577,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,0
578,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,0,1
508,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
509,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
510,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
511,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
512,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
513,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
514,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
515,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
516,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
517,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
518,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
519,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
520,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
521,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
522,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
523,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
524,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
525,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
526,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
527,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
528,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
529,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
530,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
531,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
532,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
533,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
534,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
535,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
536,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
537,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,1,0
538,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
539,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,1
540,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
541,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
542,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
543,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
544,drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr,0,0
